1629	96	0.181818181818181823
1629	3	0.58333333333333337
1629	130	0.219696969696969696
1629	39	0.219696969696969696
1629	65	0.575757575757575801
1629	94	0.121212121212121215
1629	73	0.393939393939393923
1629	114	0.363636363636363646
1	20	0.135964912280701761
1629	1	1
1629	123	0.181818181818181823
1	29	0.875
1	47	0.828316582914572885
1	4	0.16228070175438597
2	162	0.26577075098814229
1	34	0.105263157894736836
1	54	0.232456140350877194
1	68	0.223684210526315791
1	71	0.210526315789473673
1	3	0.267543859649122806
1	1	1
2	65	0.206683168316831672
2	98	0.224009900990099015
2	34	0.107673267326732672
2	1	0.103960396039603956
1	67	1
1	77	1
1	2	0.103960396039603956
1	72	0.692307692307692291
1	80	0.358974358974358976
1	23	0.15714285714285714
1681	2	0.22222222222222221
1681	318	0.180555555555555552
1681	110	0.104166666666666671
1681	277	0.63888888888888884
1681	1	0.1875
2	39	1
229	1	1
229	39	0.571428571428571397
229	79	0.238095238095238082
229	65	0.476190476190476164
229	3	0.380952380952380931
229	5	0.214285714285714274
229	408	0.119047619047619041
229	2	0.142857142857142849
229	68	0.5
229	71	0.285714285714285698
229	296	0.190476190476190466
229	34	0.523809523809523836
511	71	0.5
511	34	0.699999999999999956
511	97	0.100000000000000006
511	68	0.900000000000000022
511	369	0.200000000000000011
511	77	0.299999999999999989
511	46	0.100000000000000006
511	413	0.100000000000000006
511	414	0.100000000000000006
511	415	0.100000000000000006
511	295	0.299999999999999989
511	89	0.100000000000000006
511	287	0.100000000000000006
512	417	0.125
512	23	0.125
512	71	0.125
512	21	0.125
512	3	0.375
512	68	0.25
512	34	0.375
512	191	0.125
512	418	0.125
512	18	0.125
512	359	0.5
512	119	0.25
512	77	0.625
512	110	0.125
512	65	0.75
512	46	0.625
512	219	0.25
512	39	0.125
512	109	0.125
512	54	0.25
512	9	0.375
512	135	0.125
512	295	0.125
512	416	0.25
512	1	1
513	84	0.333333333333333315
513	71	0.333333333333333315
513	1	0.66666666666666663
513	68	0.333333333333333315
513	34	0.333333333333333315
513	125	0.333333333333333315
513	145	0.333333333333333315
513	89	1
513	3	0.333333333333333315
513	351	0.333333333333333315
513	90	0.333333333333333315
513	21	0.333333333333333315
513	339	0.333333333333333315
513	65	0.333333333333333315
513	79	0.333333333333333315
329	420	0.142857142857142849
329	71	0.285714285714285698
329	1	1
329	96	0.142857142857142849
329	339	0.285714285714285698
329	3	0.142857142857142849
1693	101	0.294117647058823539
361	46	0.363636363636363646
361	34	0.272727272727272707
1693	161	0.746323529411764719
1693	42	0.144117647058823545
361	68	1
361	71	0.545454545454545414
361	64	0.272727272727272707
361	318	0.181818181818181823
361	77	0.181818181818181823
361	269	0.181818181818181823
1693	34	0.695000000000000062
48	94	0.883838383838383868
361	378	0.181818181818181823
361	1	0.181818181818181823
48	403	0.266666666666666663
361	36	0.636363636363636354
361	359	0.363636363636363646
48	616	0.145454545454545447
48	109	0.974999999999999978
48	1	0.733838383838383734
252	34	0.684210526315789491
48	108	0.135353535353535365
252	68	0.131578947368421045
48	11	0.242424242424242431
48	65	0.181818181818181823
48	3	0.514040404040404075
252	50	0.105263157894736836
29	52	0.255487804878048785
29	70	0.147195121951219532
252	318	0.315789473684210509
252	240	0.157894736842105254
252	1	0.184210526315789463
252	36	0.289473684210526327
252	97	0.105263157894736836
252	431	0.131578947368421045
252	363	0.236842105263157882
252	2	0.131578947368421045
252	71	0.578947368421052655
252	359	0.421052631578947345
252	277	0.131578947368421045
250	68	0.103448275862068964
250	39	1
250	30	0.103448275862068964
250	1	0.862068965517241326
516	71	0.642857142857142905
516	369	0.142857142857142849
516	285	0.357142857142857151
516	34	1
516	359	0.142857142857142849
516	68	0.571428571428571397
516	46	0.214285714285714274
223	154	0.160000000000000003
223	96	0.440000000000000002
223	13	0.179999999999999993
223	106	0.140000000000000013
223	109	0.260000000000000009
223	71	0.57999999999999996
223	9	0.179999999999999993
223	108	0.100000000000000006
223	443	0.100000000000000006
223	1	0.900000000000000022
223	23	0.100000000000000006
223	110	0.239999999999999991
223	34	1
223	39	0.119999999999999996
223	97	0.280000000000000027
223	86	0.100000000000000006
223	66	0.200000000000000011
223	3	0.380000000000000004
223	54	0.520000000000000018
223	65	0.239999999999999991
223	286	0.100000000000000006
223	50	0.140000000000000013
223	68	0.220000000000000001
223	21	0.100000000000000006
61	65	0.869999999999999996
61	84	0.224950248756218912
61	109	0.175787728026534001
61	70	0.173316749585406327
61	3	0.386600331674958497
61	1	0.805140961857379711
223	2	0.160000000000000003
223	46	0.160000000000000003
61	34	0.139303482587064681
61	39	0.131011608623548909
218	240	0.291666666666666685
241	283	0.389877300613496902
408	269	0.133333333333333331
408	266	0.10500000000000001
408	36	1
408	46	0.266666666666666663
517	68	0.941176470588235281
408	64	0.304999999999999993
408	265	0.266666666666666663
517	285	0.176470588235294129
408	1	0.133333333333333331
517	71	0.470588235294117641
408	367	0.133333333333333331
408	34	0.415000000000000036
408	411	0.133333333333333331
408	40	0.133333333333333331
408	19	0.133333333333333331
517	8	0.11764705882352941
517	77	0.529411764705882359
408	49	0.200000000000000011
408	103	0.359999999999999987
408	71	0.400000000000000022
517	34	0.705882352941176516
408	485	0.200000000000000011
408	68	0.333333333333333315
408	599	0.133333333333333331
418	282	0.116111111111111109
517	46	1
418	520	0.111111111111111105
418	51	0.111111111111111105
418	36	1
418	265	0.111111111111111105
518	77	0.142857142857142849
518	97	0.142857142857142849
518	285	0.285714285714285698
518	34	0.857142857142857095
518	389	0.142857142857142849
518	68	0.142857142857142849
518	71	0.571428571428571397
518	283	0.285714285714285698
518	110	1
518	21	0.142857142857142849
519	77	0.125
519	68	1
418	278	0.111111111111111105
519	285	0.125
418	1	0.111111111111111105
418	186	0.111111111111111105
519	34	0.625
418	161	0.116111111111111109
418	34	0.287777777777777799
519	71	0.416666666666666685
418	75	0.111111111111111105
418	40	0.111111111111111105
418	110	0.111111111111111105
418	524	0.111111111111111105
418	71	0.111111111111111105
418	68	0.111111111111111105
418	457	0.111111111111111105
418	103	0.446666666666666656
418	703	0.111111111111111105
1837	110	0.156215469613259661
519	110	0.25
1837	473	0.520911602209944702
520	77	0.4375
520	71	0.75
1837	539	0.380248618784530423
1837	52	0.216381215469613253
1837	21	0.111491712707182319
520	1	0.25
520	34	1
520	68	1
520	67	0.125
1837	36	0.107679558011049725
1837	1	1
520	46	0.1875
520	458	0.125
520	97	0.125
520	459	0.125
520	36	0.125
1837	2	0.27881215469613263
1837	65	0.22651933701657459
436	285	1
436	186	1
436	389	1
436	34	1
436	359	1
436	51	1
436	388	1
436	46	1
521	68	0.69444444444444442
1837	34	0.354779005524861912
521	285	0.166666666666666657
1862	326	0.125
1862	17	0.125
521	71	0.25
1862	74	0.625
1862	154	0.125
1862	151	0.125
1862	34	0.192500000000000004
1862	258	0.125
1862	97	0.525000000000000022
521	77	0.91666666666666663
1862	43	0.125
1862	103	0.602500000000000036
1862	71	0.125
1862	106	0.375
1862	327	0.25
1862	2	0.125
1862	53	1
521	1	0.138888888888888895
1888	282	0.515000000000000013
522	340	1
522	427	1
522	86	1
522	221	1
1890	282	0.423181818181818215
522	25	1
522	450	1
522	33	1
522	35	1
1890	265	0.107727272727272727
217	65	0.396341463414634165
1890	186	0.14272727272727273
1890	161	0.144545454545454533
1890	34	0.814999999999999947
1890	103	0.550454545454545419
217	34	0.298780487804878037
855	282	0.142857142857142849
855	91	0.459285714285714297
855	36	0.674285714285714266
855	2	0.428571428571428548
855	46	0.142857142857142849
855	157	0.142857142857142849
855	64	0.447857142857142843
855	265	0.142857142857142849
855	1	0.428571428571428548
855	161	0.142857142857142849
855	406	0.578571428571428514
855	97	0.285714285714285698
855	71	0.142857142857142849
855	106	1
855	347	0.36714285714285716
855	277	0.285714285714285698
855	68	0.142857142857142849
855	4	0.142857142857142849
855	103	0.532857142857142918
855	39	0.142857142857142849
1046	73	0.110803324099722988
1046	65	0.468628808864265944
1046	109	0.160124653739612183
1046	173	0.102493074792243774
1046	9	0.191135734072022168
1046	1	1
217	68	0.158536585365853661
217	1	1
1046	59	0.158102493074792239
1046	34	0.148268698060941839
1046	54	0.508393351800554005
1046	44	0.113171745152354564
1046	71	0.136412742382271468
217	2	0.237804878048780477
1046	39	0.174515235457063711
1046	96	0.146038781163434883
1046	70	0.14915512465373959
1046	3	0.578947368421052655
1046	68	0.110803324099722988
1046	69	0.200734072022160676
217	52	0.146341463414634138
1046	79	0.14627423822714683
217	5	0.134146341463414642
1957	36	0.142857142857142849
1957	65	0.501428571428571446
1957	46	0.535714285714285698
1957	1	1
1957	34	0.428571428571428548
1957	44	0.428571428571428548
1957	8	0.285714285714285698
1957	412	0.142857142857142849
1957	71	0.167857142857142844
217	71	0.262195121951219523
1957	68	0.249285714285714277
1957	240	0.142857142857142849
1957	18	0.285714285714285698
1957	255	0.142857142857142849
1969	73	1
1969	66	0.104482758620689661
217	3	0.414634146341463394
1969	99	0.13724137931034483
217	20	0.25
1969	71	0.120689655172413798
1969	37	0.171551724137931016
1969	3	0.156551724137931031
1969	1	0.74413793103448278
1969	96	0.120689655172413798
1969	39	0.206896551724137928
1969	44	0.205862068965517231
1969	28	0.256206896551724128
1991	65	0.105418410041841007
217	54	0.158536585365853661
1991	20	0.150878661087866101
1991	52	0.235104602510460253
1991	99	0.220523012552301251
1991	70	0.197552301255230128
1991	3	0.196548117154811713
1991	1	0.885000000000000009
1991	2	0.855648535564853541
1991	34	0.108786610878661094
1991	4	0.223933054393305436
1991	54	0.218284518828451873
2017	73	0.126111111111111118
2017	65	0.111111111111111105
2017	20	0.181111111111111112
2017	3	0.360158730158730123
2017	1	0.939999999999999947
2017	68	0.111111111111111105
2017	2	0.436984126984126975
2017	54	0.23547619047619045
523	65	0.260869565217391297
523	21	0.434782608695652162
2017	4	0.626984126984126977
2017	103	0.221746031746031746
523	86	0.260869565217391297
523	466	0.217391304347826081
2017	39	0.414603174603174585
178	70	0.196627906976744177
2021	2	0.153901098901098904
2021	70	0.152472527472527486
2021	3	0.153846153846153855
523	146	0.130434782608695649
2021	1	0.849999999999999978
2021	4	0.769230769230769162
2021	54	0.149890109890109896
2021	39	0.153846153846153855
2070	73	0.167931034482758618
523	195	0.695652173913043459
523	106	0.217391304347826081
2070	65	0.206896551724137928
523	73	0.782608695652173947
2070	695	0.103448275862068964
2070	108	0.103448275862068964
2070	1	0.714999999999999969
523	1	1
2070	54	0.590344827586206877
523	39	0.347826086956521729
523	172	0.130434782608695649
2070	11	0.103448275862068964
2070	66	0.586206896551724199
523	30	0.217391304347826081
2070	37	0.133448275862068977
2070	96	0.202413793103448286
2070	3	0.655172413793103425
2070	69	0.124482758620689651
2070	39	0.206896551724137928
226	86	0.178770949720670397
2070	79	0.103448275862068964
477	425	0.196428571428571425
477	97	0.714285714285714302
477	22	0.142857142857142849
477	106	0.142857142857142849
477	3	0.142857142857142849
477	1	0.142857142857142849
477	68	0.142857142857142849
477	168	0.142857142857142849
477	89	0.142857142857142849
2076	644	0.499210526315789438
2076	36	0.105263157894736836
226	11	0.178770949720670397
2076	46	0.343157894736842106
2076	154	0.105263157894736836
226	1	1
2076	772	0.208947368421052632
2076	1	0.210526315789473673
226	2	0.329608938547486019
2076	186	0.105263157894736836
2076	34	0.589999999999999969
2076	773	0.605263157894736836
2076	19	0.113947368421052631
2076	97	0.210526315789473673
2076	71	0.817368421052631522
2076	68	0.513157894736842035
217	70	0.237195121951219529
393	20	1
393	97	0.333333333333333315
393	36	0.66666666666666663
393	2	0.875
