1	2	0.5
81	106	0.5
2	39	0.5
3	199	0.0200000000000000004
3	200	0.0100000000000000002
3	94	0.5
3	201	0.0200000000000000004
3	47	0.0200000000000000004
3	161	0.0100000000000000002
3	72	0.5
3	65	0.110000000000000001
3	21	0.560000000000000053
3	52	0.0100000000000000002
3	29	0.0800000000000000017
3	71	0.0100000000000000002
3	70	0.0400000000000000008
3	202	0.0100000000000000002
3	204	0.0400000000000000008
3	205	0.0100000000000000002
3	22	0.0200000000000000004
3	42	0.0100000000000000002
3	106	0.0400000000000000008
3	84	0.580000000000000071
3	206	0.0500000000000000028
3	34	0.0200000000000000004
3	207	0.0500000000000000028
3	208	0.0100000000000000002
3	54	0.0599999999999999978
4	68	0.0299999999999999989
4	209	0.0299999999999999989
4	30	0.5
4	70	0.0299999999999999989
4	108	0.130000000000000004
4	2	0.369999999999999996
4	20	0.0299999999999999989
4	210	0.0599999999999999978
4	103	0.0599999999999999978
4	4	0.57999999999999996
4	211	0.0299999999999999989
4	212	0.0599999999999999978
4	88	0.0299999999999999989
4	213	0.270000000000000018
4	3	0.265000000000000013
4	54	0.33500000000000002
4	214	0.0299999999999999989
4	1	1
81	232	0.75
5	88	0.5
5	2	0.5
5	108	0.5
5	1	0.5
5	3	0.5
5	54	0.5
5	11	0.5
1	3	0.719999999999999973
18	3	0.5
3	18	0.75
3	1	0.75
1	1	0.5
7	3	0.349999999999999978
7	39	0.349999999999999978
7	1	0.75
7	54	0.299999999999999989
8	37	0.489999999999999991
8	3	0.520000000000000018
8	65	0.5
8	1	0.395000000000000018
9	3	0.619999999999999996
9	70	0.469999999999999973
9	84	0.265000000000000013
9	207	0.309999999999999998
9	65	0.540000000000000036
9	54	0.299999999999999989
9	1	0.75
10	3	0.5
10	20	0.325000000000000011
10	2	0.325000000000000011
10	65	0.5
10	219	0.5
10	18	0.5
10	1	0.364999999999999991
11	84	0.280000000000000027
11	104	0.5
11	220	0.5
11	221	0.315000000000000002
11	3	0.349999999999999978
11	1	0.415000000000000036
11	72	0.315000000000000002
12	3	0.614999999999999991
12	65	0.469999999999999973
12	54	0.325000000000000011
12	1	0.75
13	3	0.520000000000000018
13	4	0.5
13	222	0.385000000000000009
13	193	0.294999999999999984
13	72	0.5
13	223	0.75
13	1	0.294999999999999984
14	3	0.5
14	108	0.5
14	1	0.5
15	3	0.679999999999999938
15	65	0.309999999999999998
15	1	0.75
15	54	0.349999999999999978
16	3	0.5
16	108	0.5
16	152	0.5
16	54	0.75
16	1	0.650000000000000022
17	3	0.560000000000000053
17	65	0.375
17	114	0.5
17	1	0.625
17	94	0.464999999999999969
18	108	0.5
18	54	0.75
18	88	0.75
19	61	0.5
19	3	0.75
19	54	0.5
19	11	0.75
19	1	0.5
21	4	0.265000000000000013
21	224	0.5
21	2	0.280000000000000027
21	54	0.5
21	14	0.5
55	39	0.5
55	104	0.5
55	71	0.5
55	1	0.315000000000000002
56	68	0.5
56	104	0.5
57	68	0.5
57	220	0.5
57	1	0.5
57	104	0.5
57	3	0.5
79	228	0.5
80	229	0.5
80	89	0.5
80	230	0.5
81	1	0.5
81	231	0.5
82	233	0.5
82	89	0.5
84	232	0.5
84	43	0.5
92	86	0.5
92	34	0.5
92	98	0.5
98	234	0.5
98	1	0.5
98	235	0.5
98	219	0.5
98	220	0.5
98	236	0.5
98	181	0.5
99	235	0.5
99	237	0.5
99	110	0.5
99	1	0.560000000000000053
99	236	0.309999999999999998
99	181	0.405000000000000027
4	52	0.5
21	3	0.560000000000000053
3	3	0.469999999999999973
99	219	0.5
100	65	0.5
100	1	0.5
100	236	0.75
100	181	0.5
100	219	0.5
102	72	0.5
102	3	0.5
102	1	0.5
102	236	0.5
102	238	0.5
102	114	0.5
102	84	0.5
103	239	0.5
103	240	0.5
103	1	0.75
103	236	0.5
103	2	0.5
103	68	0.5
103	241	0.5
103	219	0.5
104	236	0.75
104	242	0.5
104	1	0.5
105	237	0.5
105	220	0.5
105	1	0.550000000000000044
105	236	0.450000000000000011
105	18	0.349999999999999978
105	234	0.5
107	236	0.5
107	18	0.349999999999999978
107	1	0.550000000000000044
108	236	0.75
108	220	0.5
108	1	0.5
109	237	0.5
109	1	0.75
109	236	0.5
110	236	0.5
110	243	0.5
110	1	0.5
112	236	0.5
112	244	0.5
112	219	0.5
112	1	0.5
113	236	0.5
113	1	0.5
114	236	0.5
114	1	0.5
115	236	0.375
115	220	0.5
115	68	0.5
115	115	0.5
116	65	0.5
116	236	0.5
116	4	0.5
116	1	0.5
116	54	0.5
117	71	0.5
117	96	0.5
117	236	0.5
117	84	0.5
117	244	0.5
118	236	0.5
118	220	0.5
118	1	0.5
118	242	0.5
119	236	0.75
119	1	0.5
120	236	0.75
120	220	0.5
120	219	0.5
120	1	0.75
121	236	0.5
121	234	0.5
121	1	0.5
122	72	0.5
122	239	0.5
122	1	0.5
122	236	0.5
122	18	0.5
122	220	0.5
122	245	0.5
122	181	0.5
122	84	0.5
123	1	0.5
123	236	0.5
123	234	0.5
124	236	0.5
124	1	0.5
125	72	0.5
125	1	0.5
125	236	0.5
125	237	0.5
125	220	0.5
125	103	0.5
125	234	0.5
126	53	0.5
126	154	0.75
127	34	0.5
127	154	0.5
127	113	0.5
127	97	0.5
129	73	0.640000000000000013
129	114	0.459999999999999964
129	96	0.390000000000000013
129	58	0.285000000000000031
129	1	0.75
130	73	0.5
130	54	0.5
130	58	0.5
130	96	0.5
130	20	0.5
131	110	0.375
131	109	0.375
131	58	0.625
131	1	0.5
133	20	0.580000000000000071
133	246	0.5
133	2	0.5
133	247	0.5
133	99	0.75
133	89	0.5
133	110	0.5
133	1	0.415000000000000036
132	20	0.75
132	246	0.415000000000000036
132	2	0.5
132	58	0.580000000000000071
132	247	0.5
132	110	0.580000000000000071
132	1	0.75
134	20	0.5
134	83	0.5
134	246	0.5
134	1	0.5
135	20	0.5
135	83	0.5
135	246	0.5
135	2	0.5
135	99	0.5
135	1	0.5
135	248	0.5
136	20	0.415000000000000036
136	110	0.75
136	246	0.285000000000000031
136	1	0.349999999999999978
136	52	0.285000000000000031
136	2	0.479999999999999982
137	248	0.375
137	54	0.5
137	4	0.5
137	20	0.375
137	109	0.5
137	1	0.75
137	2	0.5
138	248	0.429999999999999993
138	89	0.275000000000000022
138	246	0.325000000000000011
138	1	0.364999999999999991
138	247	0.5
138	2	0.354999999999999982
138	110	0.75
139	52	0.270000000000000018
139	58	0.580000000000000071
139	20	0.5
139	110	0.415000000000000036
139	248	0.344999999999999973
139	1	0.390000000000000013
139	247	0.604999999999999982
139	2	0.75
140	246	0.354999999999999982
140	58	0.604999999999999982
140	20	0.260000000000000009
140	110	0.75
140	248	0.339999999999999969
140	1	0.53499999999999992
140	247	0.5
140	2	0.469999999999999973
141	248	0.275000000000000022
141	1	0.364999999999999991
141	20	0.540000000000000036
141	246	0.395000000000000018
141	2	0.75
142	248	0.5
142	1	0.5
142	2	0.75
143	246	0.650000000000000022
143	70	0.5
143	20	0.349999999999999978
143	30	0.5
143	248	0.5
143	73	0.75
143	110	0.5
143	1	0.550000000000000044
143	247	0.349999999999999978
143	2	0.5
144	248	0.5
144	58	0.5
144	1	0.5
144	20	0.5
144	249	0.5
144	2	0.5
145	248	0.5
145	246	0.5
145	2	0.5
146	248	0.330000000000000016
146	246	0.415000000000000036
146	110	0.5
146	2	0.580000000000000071
148	248	0.5
148	1	0.429999999999999993
148	20	0.385000000000000009
148	110	0.5
148	2	0.75
149	246	0.5
149	79	0.5
149	250	0.5
149	20	0.5
149	247	0.5
149	248	0.5
149	110	0.5
149	2	0.5
150	248	0.580000000000000071
150	246	0.635000000000000009
150	110	0.359999999999999987
150	2	0.75
150	247	0.635000000000000009
151	99	0.5
151	248	0.5
151	1	0.75
151	20	0.75
151	247	0.5
152	248	0.5
152	1	0.604999999999999982
152	52	0.53499999999999992
152	246	0.53499999999999992
152	2	0.75
153	248	0.75
153	1	0.375
153	246	0.5
153	2	0.375
154	99	0.5
154	246	0.5
154	20	0.5
154	248	0.5
154	83	0.5
154	1	0.5
154	247	0.75
154	2	0.5
155	248	0.5
155	1	0.75
155	2	0.5
155	246	0.75
156	248	0.510000000000000009
156	83	0.395000000000000018
156	246	0.75
156	247	0.33500000000000002
156	2	0.689999999999999947
156	110	0.510000000000000009
157	248	0.390000000000000013
157	246	0.604999999999999982
157	58	0.5
157	247	0.5
157	2	0.75
157	110	0.320000000000000007
158	248	0.5
158	1	0.415000000000000036
158	52	0.415000000000000036
158	246	0.415000000000000036
158	2	0.75
159	52	0.5
159	246	0.5
159	17	0.5
159	20	0.5
159	247	0.5
159	248	0.5
159	1	0.5
159	110	0.5
159	2	0.5
160	99	0.320000000000000007
160	248	0.53499999999999992
160	246	0.75
160	1	0.5
160	20	0.5
160	110	0.5
160	2	0.390000000000000013
161	248	0.5
161	52	0.5
161	246	0.5
161	251	0.5
161	20	0.5
161	2	0.5
162	99	0.5
162	248	0.5
162	1	0.5
162	20	0.5
162	246	0.5
163	248	0.5
163	52	0.5
163	246	0.5
163	1	0.5
163	247	0.5
163	2	0.5
164	248	0.5
164	20	0.5
164	110	0.5
164	2	0.5
165	99	0.5
165	252	0.5
165	52	0.5
165	246	0.5
165	20	0.5
165	248	0.5
165	110	0.5
165	2	0.5
166	248	0.5
166	109	0.5
166	54	0.5
166	58	0.5
166	20	0.5
166	110	0.5
166	2	0.5
169	78	0.5
169	106	0.550000000000000044
169	252	0.280000000000000027
169	253	0.75
169	254	0.315000000000000002
170	255	0.28999999999999998
170	227	0.75
170	256	0.580000000000000071
170	106	0.625
170	252	0.5
171	1	0.5
171	4	0.5
171	246	0.330000000000000016
171	30	0.5
171	20	0.75
171	17	0.5
171	257	0.5
171	252	0.5
172	65	0.5
172	1	0.625
172	79	0.5
172	252	0.5
172	109	0.75
173	34	0.5
173	89	0.5
173	252	0.309999999999999998
173	2	0.560000000000000053
175	110	0.5
175	24	0.75
175	89	0.5
175	252	0.5
177	34	0.5
177	89	0.5
177	252	0.294999999999999984
177	8	0.5
177	71	0.294999999999999984
179	1	0.5
179	5	0.415000000000000036
179	252	0.5
179	89	0.5
180	1	0.5
180	5	0.5
180	17	0.5
180	20	0.5
180	257	0.5
180	89	0.5
180	252	0.5
182	106	0.5
182	252	0.5
182	258	0.5
183	65	0.5
183	1	0.5
183	89	0.450000000000000011
183	252	0.5
183	259	0.75
184	21	0.5
184	89	0.5
184	260	0.75
184	106	0.75
184	252	0.5
184	175	0.5
185	252	0.5
185	256	0.5
185	106	0.375
185	227	0.625
185	261	0.5
186	1	0.5
186	69	0.5
186	111	0.5
186	30	0.5
186	73	0.5
186	20	0.5
186	99	0.5
186	252	0.5
187	110	0.5
187	246	0.330000000000000016
187	20	0.415000000000000036
187	1	0.5
187	2	0.75
187	247	0.5
187	99	0.5
187	248	0.5
187	252	0.5
187	89	0.5
188	1	0.5
188	50	0.5
188	190	0.5
188	114	0.5
188	13	0.5
188	3	0.5
188	252	0.5
188	108	0.5
189	110	0.5
189	1	0.580000000000000071
189	246	0.580000000000000071
189	20	0.580000000000000071
189	248	0.415000000000000036
189	252	0.5
189	2	0.75
191	110	0.5
191	246	0.5
191	1	0.5
191	89	0.5
191	73	0.5
191	2	0.5
191	20	0.5
191	99	0.5
191	248	0.5
191	252	0.5
192	1	0.5
192	39	0.5
192	258	0.5
192	262	0.75
192	106	0.5
192	199	0.5
192	252	0.5
193	89	0.5
193	106	0.75
193	252	0.75
194	1	0.5
194	99	0.5
194	5	0.5
194	257	0.5
194	20	0.5
194	252	0.5
195	1	0.75
195	252	0.5
195	89	0.5
195	106	0.5
195	96	0.5
195	79	0.5
195	263	0.5
197	3	0.5
197	197	0.5
198	32	0.5
198	44	0.5
198	264	0.5
198	70	0.5
198	65	0.5
198	197	0.5
198	68	0.5
198	1	0.5
199	39	0.415000000000000036
199	197	0.5
199	120	0.665000000000000036
200	243	0.5
200	197	0.5
200	216	0.375
200	1	0.5
200	3	0.5
200	44	0.5
201	197	0.5
201	216	0.5
201	54	0.5
201	1	0.5
201	191	0.5
201	65	0.5
202	197	0.5
202	216	0.5
202	1	0.359999999999999987
202	3	0.75
203	265	0.5
203	266	0.5
203	155	0.5
203	267	0.5
203	2	0.5
203	197	0.5
203	68	0.5
203	103	0.5
203	161	0.5
203	36	0.5
203	269	0.5
203	34	0.5
204	197	0.5
204	1	0.5
204	53	0.5
204	11	0.5
204	2	0.5
208	54	0.5
208	3	0.5
208	197	0.5
208	34	0.415000000000000036
208	1	0.75
209	197	0.5
209	34	0.5
210	197	0.5
210	1	0.5
210	3	0.5
210	79	0.5
210	2	0.5
212	20	0.5
212	197	0.5
212	1	0.5
212	3	0.5
212	44	0.5
212	59	0.5
212	191	0.5
213	197	0.5
213	84	0.5
213	54	0.5
213	1	0.5
213	3	0.5
213	44	0.5
214	3	0.5
214	197	0.5
215	273	0.5
215	197	0.5
216	39	0.5
216	197	0.5
217	3	0.5
217	197	0.5
217	274	0.5
217	1	0.5
218	3	0.5
218	197	0.5
221	197	0.5
221	54	0.5
221	1	0.5
221	109	0.5
221	3	0.5
221	65	0.5
222	197	0.5
222	1	0.75
222	108	0.5
222	273	0.5
222	3	0.5
223	273	0.5
223	197	0.5
223	191	0.5
225	3	0.5
225	197	0.5
229	44	0.5
229	216	0.5
229	54	0.75
229	197	0.5
229	1	0.580000000000000071
232	3	0.5
232	197	0.5
237	37	0.5
237	197	0.5
237	65	0.5
237	1	0.5
241	3	0.5
241	197	0.5
244	3	0.5
244	197	0.5
244	11	0.5
244	238	0.5
247	251	0.5
247	2	0.630000000000000004
247	20	0.285000000000000031
247	58	0.5
247	246	0.75
247	1	0.5
248	251	0.5
248	2	0.75
248	20	0.415000000000000036
248	52	0.75
248	1	0.580000000000000071
248	99	0.5
248	75	0.5
248	246	0.5
248	69	0.5
249	246	0.5
249	251	0.5
249	2	0.75
250	275	0.5
250	248	0.5
250	2	0.580000000000000071
250	58	0.415000000000000036
250	251	0.5
250	52	0.5
250	1	0.415000000000000036
250	99	0.5
250	83	0.5
250	110	0.580000000000000071
251	251	0.5
251	2	0.5
251	20	0.5
251	52	0.5
251	246	0.5
251	248	0.5
251	99	0.5
252	251	0.5
252	2	0.75
252	58	0.5
252	52	0.5
252	1	0.5
252	99	0.75
252	110	0.5
252	246	0.5
252	54	0.5
253	251	0.5
253	276	0.5
253	2	0.5
253	20	0.5
253	52	0.5
253	89	0.5
253	1	0.5
253	99	0.5
253	248	0.5
253	42	0.5
253	246	0.5
253	110	0.5
254	251	0.5
254	276	0.5
254	2	0.75
254	20	0.75
254	52	0.5
254	89	0.5
254	248	0.5
254	99	0.5
254	42	0.5
254	246	0.5
256	251	0.5
256	2	0.5
257	251	0.5
