Artist	Album	Song	Duration	Explicit
Sergius Golowin	Lord Krishna Von Goloka	Die Hoch-Zeit	19.617	0
Electric Sandwich	Electric Sandwich	China	8.167	0
Dzyan	Electric Silence	Back to Where We Come From	8.983	0
Rufus Zuphall	Phallobst	Portland Town	3.933	0
Eiliff	Eiliff	Suite	20.633	0
