Artist	Album	Song	Duration	Explicit
Neurosis	Given to the Rising	Given to the Rising	8.917	0
Isis	Wavering Radiant	Hall of the Dead	7.650	0
Pelican	The Fire In Our Throats Will Beckon The Thaw	March to the Sea	11.617	0
Kylesa	Static Tensions	Scapegoat	3.417	0
Mastodon	Once More 'Round the Sun	The Motherload	4.983	0
Baroness	Yellow & Green	Back Where I Belong	6.250	0
Cloudkicker	The Discovery	Genesis Device	2.150	0
Nachtmystium	Assassins: Black Meddle Part I	Assassins	8.117	0
