Artist	Album	Song	Duration	Explicit
Colourform	Visions of Surya	As Stars We Are	9.233	0
Secede	Tryshasla	Hospital Requiem	4.367	0
Magic Sound Fabric	Freedom Star	We Are All Connected	7.283	0
Patrick O'Hearn	Glaciation	Gradual Understanding	2.417	0
Carbon Based Lifeforms	World of Sleepers	Vortex	5.917	0
Solar Fields	Blue Moon Station	Confusion Illusion	7.000	0
Aes Dana	Season 5	Season 5	8.783	0
Hol Baumann	Human	A Forgotten Ritual	13.483	0
