Artist	Album	Song	Duration	Explicit
Perry Leopold	Christian Lucifer	Sunday Afternoon in the Garden of Delights	8.850	0
Janis Joplin	Pearl	Mercedes Benz	1.783	0
Jefferson Airplane	Volunteers	We Can Be Together	5.783	1
Grateful Dead	Live/Dead	Dark Star	23.117	0
Pink Floyd	Meddle	Echoes	23.533	0
