Artist	Album	Song	Duration	Explicit
Gong	Gazeuse!	Night Illusion	3.700	0
Ozric Tentacles	Strangeitude	White Rhino Tea	5.917	0
Hawkwind	Hall of the Mountain Grill	Lost Johnny	3.500	0
Clearlight	Clearlight Symphony	1st Movement	20.467	0
Sleepy Sun	Fever	Marina	6.350	0
Captain Beefheart & His Magic Band	Strictly Personal	Gimme Dat Harp Boy	5.067	0
Porcupine Tree	On the Sunday of Life	Radioactive Toy	10.000	0
