Artist	Album	Song	Duration	Explicit
Joe Henderson	Inner Urge	Inner Urge	11.983	0
Hank Mobley	Soul Station	Soul Station	9.083	0
John Coltrane	Giant Steps	Spiral	6.000	0
Ornette Coleman	The Shape of Jazz to Come	Focus on Sanity	6.833	0
Dave Brubeck	Time Out	Take Five	5.433	0
Yusef Lateef	Eastern Sounds	Don't Blame Me	4.933	0
Lee Morgan	Search for the New Land	Search for the New Land	15.750	0
