Artist	Album	Song	Duration	Explicit
DJ Red Alert & Mike Slammer	Slammin' Vinyl	Don't Need Your Love	6.233	1
Oneohtrix Point Never	Replica	Replica	4.600	1
Julia Holter	Live Recordings	Betsy on the Roof	6.550	0
Oren Ambarchi	Grapes from the Estate	Remedios the Beauty	15.617	0
William Basinski	The Disintegration Loops IV	dlp 1.2	21.817	0
