Artist	Album	Song	Duration	Explicit
Capsula	Synthesis of Reality	Mulholland Dub	6.483	0
Ambientium	Fractal Philosophy	Europa	8.417	0
Hibernation	Some Things Never Change	Melt	5.500	0
Distant System	Spiral Empire	Equidistant	6.183	0
H.U.V.A. Network	Distances	Symetric Lifes	7.200	0
Kuba	Through a Lense	Doves on My Window	6.300	0
M-Seven	Stimulus	World in a Rain Drop	4.917	0
Solar Fields	Until We Meet the Sky	From the Next End	9.267	0
