Artist	Album	Song	Duration	Explicit
Kalas	Kalas	Voyager	4.017	0
My Dying Bride	Like Gods of the Sun	For You	6.617	0
Saint Vitus	Saint Vitus	White Magic/Black Magic	5.450	0
Acid Witch	Witchtanic Hellucinations	The Black Witch	4.467	0
Pagan Altar	Volume 1	Acoustics	1.600	0
Hour of 13	Hour of 13	Endurement to the Heirs of Shame	5.883	0
Paramaecium	Exhumed of the Earth	Injudicial	4.617	0
Pallbearer	Sorrow and Extinction	Foreigner	12.350	0
Kings Destroy	And the Rest Will Surely Perish	The Mountie	6.550	0
