Artist	Album	Song	Duration	Explicit
Grant Green	Idle Moments	Idle Moments	14.933	0
Art Blakey	Roots & Herbs	Ping Pong	7.183	0
Dexter Gordon	Live At Carnegie Hall	Cheesecake	15.283	0
Cannonball Adderley	Them Dirty Blues	Easy Living	4.383	0
Keith Jarrett	Silence	Silence	3.200	0
Bill Evans	Sunday at the Village Vanguard	Solar	8.933	0
