Artist	Album	Song	Duration	Explicit
Irezumi	Endurance	[untitled]	4.800	0
Exotoendo	Endorcism Process	Inner Picture 1	6.350	0
Somnivore	Clergy of Oneiros	Debate With the Green Fairy	3.767	0
Mortaur	Horror Vacui	Through these broken walls	4.200	0
Yen Pox	Blood Music	Virus	6.567	0
Mauve Sideshow	Dark Flowers	Jet Girl Talks in Her Sleep	3.867	0
IHVHLXXII	Dtxenioutha	Abyss of Sorrow	6.517	0
Combative Alignment	... And Outside Glows The Red Dawn / And Red Glows The Dawn Outside	Part One	7.733	0
Ruhr Hunter	Moss & Memory	Antlers in the Fog, to Will the Spirit in Transit	16.167	0
