Artist	Album	Song	Duration	Explicit
Oren Ambarchi	Suspension	Vogler	12.583	0
Jan Jelinek	Tendency	Peren	6.800	0
Aphex Twin	Windowlicker	Windowlicker	6.117	0
Autechre	Tri Repetae	Clipper	8.550	0
Monolake	Silence	Infinite Snow	6.017	0
Lusine	Iron City	Blind	6.433	0
