Artist	Album	Song	Duration	Explicit
Yoga	Megafauna	Seventh Mind	5.050	0
L'Acephale	Malefeasance	Hitori bon odori	8.750	0
Njiqahdda	Yrg Alms	Sombre Fortu	6.683	0
Frozen Ocean	A Perfect Solitude	Somewhere Clouds Debark	6.667	0
Ildjarn	Hardangervidda Part 2	Spring	3.500	0
Wigrid	Hoffnungstod	Leere	3.000	0
Wedard	Ein Leben in der Ewigkeit	Mein letzter Traum	7.683	0
Make a Change… Kill Yourself	II	Fooling the Weak	18.650	0
