Artist	Album	Song	Duration	Explicit
Pelt	Pearls from the River	Up the North Fork	8.500	0
Love	Forever Changes	Alone Again Or	3.283	0
Kim Jeong Mi (김정미)	Now	바람	3.350	0
Amon Düül II	Phallus Dei	Kanaan	4.050	0
Jane's Addiction	Ritual de lo Habitual	Three Days	10.833	0
Red Hot Chili Peppers	Stadium Arcadium	Readymade	4.500	0
The Offspring	Americana	Staring at the Sun	2.217	0
Alice in Chains	MTV Unplugged	Would?	3.717	0
CAKE	Showroom of Compassion	Long Time	4.583	0
