Artist	Album	Song	Duration	Explicit
Silver Richards	Volume 128	Volume 128	1.283	0
Adelbert Von Deyen	Atmosphere	Timemachine	5.083	0
Inner City Unit	New Anatomy	Help Sharks	3.433	0
James Ferraro	Far Side Virtual	Global Lunch	2.217	0
Panabrite	Seychelles	Beau Vallon	3.883	0
Klaus Schulze	Blackdance	Some Velvet Phasing	8.400	0
Heldon	Stand By	Stand By	14.083	0
Emtidi	Saat	Träume	3.417	0
Cozmic Corridors	Cozmic Corridors	Dark Path	3.183	0
Cluster	Cluster II	Live in der Fabrik	14.750	0
