Artist	Album	Song	Duration	Explicit
Cradle of Filth	Midian	Tortured Soul Asylum	7.767	1
Dimmu Borgir	Spiritual Black Dimensions	The Insight and the Catharsis	7.250	0
Summoning	Stronghold	The Glory Disappears	7.817	0
Odium	The Sad Realm of the Stars	Towards the Forest Horizon	5.650	0
Emperor	Reverence	In Longing Spirit	6.000	0
Nokturnal Mortum	Goat Horns	Goat Horns	9.133	0
Vinterriket	Retrospektive	Das Winterreich	16.567	0
