Artist	Album	Song	Duration	Explicit
Arcturus	Aspera Hiems Symfonia	Fall of Man	6.100	0
Ne Obliviscaris	Portal of I	And Plague Flowers the Kaleidoscope	11.533	0
Cradle of Filth	The Principle Of Evil Made Flesh	Summer Dying Fast	5.650	0
Dragged Into Sunlight	Widowmaker	Part II	11.783	0
Blut Aus Nord	The Work Which Transforms God	Procession of the Dead Clowns	9.917	0
Darkspace	Dark Space II	Dark 2.9	10.367	0
