Artist	Album	Song	Duration	Explicit
Sonic Youth	EVOL	Star Power	4.800	0
Big Black	Songs About Fucking	Kasimir S. Pulaski Day	2.467	1
Pianos Become the Teeth	Old Pride	Young Fire	7.817	0
Envy	Insomniac Doze	A warm room	7.300	0
Slint	Spiderland	Good Morning, Captain	7.650	0
Queens of the Stone Age	Songs for the Deaf	No One Knows	4.633	0
Oceansize	Frames	An Old Friend of the Christys’	10.317	0
Elvis Costello	My Aim Is True	Alison	3.367	0
