Artist	Album	Song	Duration	Explicit
Pyha	The Haunted House	Message From Heaven	4.600	0
Paysage d'Hiver	Steineiche	Die Baumfrau	19.983	0
Darkspace	Dark Space III	Dark 3.12	10.667	0
Adramalech	Adramalech	Sadness in Forest	4.533	0
Fear of Eternity	Light Of The Night	Light of the Night	5.133	0
Spectral Lore	Sentinel	Atlus (A World Within a World)	15.350	0
