Artist	Album	Song	Duration	Explicit
Matthew Herbert	Bodily Functions	Suddenly	6.483	1
Nicolas Jaar	Space Is Only Noise	Colomb	3.367	0
Pantha du Prince	Black Noise	Lay in a Shimmer	6.633	0
Andy Stott	Luxury Problems	Numb	6.500	0
Kaskade	Fire & Ice	Lick It	3.567	0
Christian Löffler	Young Alaska	Beirut	7.700	0
Claude VonStroke	Beware of the Bird	Who's Afraid Of Detroit?	6.067	0
Lusine	Podgelism	Still Frame (Lusine remix)	4.733	0
deadmau5	For Lack of a Better Name	Strobe	10.617	0
