Artist	Album	Song	Duration	Explicit
Machine Head	Bloodstone & Diamonds	Game Over	6.617	1
Anthrax	Among the Living	I Am the Law	5.900	0
Slayer	Divine Intervention	Divine Intervention	5.550	0
Type O Negative	Slow, Deep and Hard	Unsuccessfully Coping With the Natural Beauty of Infidelity	12.667	1
Stam1na	Viimeinen Atlantis	Pakkolasku	3.250	0
Vader	The Ultimate Incantation	The Final Massacre	4.917	0
Deicide	Deicide	Sacrificial Suicide	2.850	0
Six Feet Under	Warpath	War Is Coming	3.250	1
Cannibal Corpse	Hammer Smashed Face	Zero the Hero	6.567	0
