Artist	Album	Song	Duration	Explicit
Hexen	State of Insurgency	Blast Radius	4.133	0
Sylosis	Conclusion Of An Age	Conclusion of an Age	5.667	0
Absu	Tara	Pillars of Mercy	4.350	0
Deadlock	Bizarro World	Virus Jones	4.983	0
Impaled Nazarene	Suomi Finland Perkele	Total War - Winter War	3.767	1
N.M.E.	Unholy Death	Black Knight	2.883	0
Hellhammer	Satanic Rites	Triumph of Death	6.983	0
Celtic Frost	Into the Pandemonium	Inner Sanctum	5.250	0
Nargaroth	Jahreszeiten	Herbst	21.967	1
