Artist	Album	Song	Duration	Explicit
Rahsaan Roland Kirk	The Inflated Tear	The Black and Crazy Blues	6.117	0
Max Roach	Percussion Bitter Sweet	Garvey's Ghost	7.883	0
Wes Montgomery	The Incredible Jazz Guitar of Wes Montgomery	Four on Six	6.250	0
Roy Eldridge	Montreux  '77	I Surrender, Dear	10.683	0
Sidney Bechet	The Sidney Bechet Story	High Society	3.317	0
Art Pepper	Friday Night at the Village Vanguard	But Beautiful	10.617	0
Dexter Gordon	Live At Carnegie Hall	Cheesecake	15.283	0
