Artist	Album	Song	Duration	Explicit
Spirogyra	Old Boot Wine	A Canterbury Tale	4.083	0
Archimedes Badkar	II	Rebecca	1.550	0
Roger Bunn	Piece of Mind	Crystal Tunnel	2.950	0
Acid Mothers Temple & The Melting Paraiso U.F.O.	Cometary Orbital Drive	Circular System 7777777	17.817	0
King Black Acid	Womb Star Session	Alone on Mars (live)	14.817	0
Goat	Commune	Hide From the Sun	3.600	0
Planet Gong	Floating Anarchy	Allez Ali Baba Blacksheep Have You Any Bullshit: Mama Maya Mantram	15.017	0
