Artist	Album	Song	Duration	Explicit
Ruins	Stonehenge	Big Head	4.967	0
Henry Cow	In Praise of Learning	Living In The Heart Of The Beast	15.500	0
Miriodor	Jongleries Elastiques	Mme X	7.150	0
Henry Cow	Unrest	Half Asleep; Half Awake	7.983	0
Cassiber	Man or Monkey	Our Colourful Culture	3.067	0
Opus Avantra	Introspezione - Donella Del Monaco	Introspezione	6.217	0
Present	Certitudes	Delusions	14.850	1
