Artist	Album	Song	Duration	Explicit
Deuter	Haleakala	Crystal Pearls Crystal	2.200	0
Dean Evenson	Tao of Peace	Path Through the Forest	7.267	0
Popol Vuh	Die Nacht der Seele (Tantric Songs)	Wanderer durch die Nacht	4.117	0
David Lanz	Beloved: A David Lanz Collection	Leaves on the Seine	4.850	0
Between	Dharana	Dharana	22.033	0
Tangerine Dream	Atem	Atem	20.450	0
