Artist	Album	Song	Duration	Explicit
Fyrnask	Bluostar	Bluostar	10.583	0
Ash Borer	Ash Borer	In the Midst of Life, We Are in Death	12.150	0
Skagos	Litha MMIX	... Of This Empty Land	8.967	0
Wolves in the Throne Room	Demo 2004	Queen of the Borrowed Light	13.183	0
Weakling	Dead as Dreams	This Entire Fucking Battlefield	14.817	0
