Artist	Album	Song	Duration	Explicit
Freddie Hubbard	Red Clay	Delphia	7.383	0
Miles Davis	Bitches Brew	Miles Runs the Voodoo Down	14.067	0
Hank Mobley	Soul Station	This I Dig of You	6.417	0
Cannonball Adderley	Them Dirty Blues	Jeannine	7.300	0
Sonny Rollins	Alfie	On Impulse	4.517	0
Albert Ayler	Spiritual Unity	Ghosts: First Variation	5.283	0
Sun Ra	Strange Strings	Strings Strange	12.783	0
