Artist	Album	Song	Duration	Explicit
Dies Irae	First	Trip	6.883	0
Amon Düül II	Yeti	Archangels Thunderbird	3.550	0
Ash Ra Tempel	Ash Ra Tempel	Traummaschine	25.533	0
Neu!	Neu! 2	Super 16	3.650	0
Faust	Faust	Miss Fortune	16.583	0
