Artist	Album	Song	Duration	Explicit
Bohren & der Club of Gore	Piano Nights	Im Rauch	5.483	0
Rapoon	Time Frost	Thin Light	6.217	0
Parhelion	Midnight Sun	Forgotten Outpost	7.817	0
Retina.it	Descending Into Crevasse	Freezing the Fourth String	7.550	0
Being	The Folkestone Lighthouse EP	By Night	6.067	0
Atrium Carceri	Seishinbyouin	In Chaos Eternal	4.233	0
Juv	Juv	Los	4.117	0
Æthenor	En Form For Blå	Vyomagami Plume	3.500	0
Maculatum	The Nameless City	The Nameless City, Part VI	9.733	0
