Artist	Album	Song	Duration	Explicit
Orange Goblin	Time Travelling Blues	Nuclear Guru	6.267	0
Spiritual Beggars	Demons	One Man Army	3.917	0
Fireball Ministry	Their Rock Is Not Our Rock	The Broken	4.750	0
Karma to Burn	Almost Heathen	Thirty Four	4.200	0
Earthless	Sonic Prayer Jam Live	Sonic Prayer Jam, Part 2	21.650	0
Green & Wood	Green & Wood	Rockin Real Hard	4.200	0
Mountain of Judgement	Mountain of Judgement	Neptunes Reign	11.850	0
