Artist	Album	Song	Duration	Explicit
The Telescopes	The Telescopes	Flying	2.850	0
School of Seven Bells	Alpinisms	Connjur	4.667	0
My Bloody Valentine	m b v	only tomorrow	6.350	0
Cocteau Twins	Heaven or Las Vegas	Heaven or Las Vegas	4.950	0
Tropic of Cancer	The End of All Things	Be Brave	6.950	0
Kitchens of Distinction	Strange Free World	Drive That Fast	5.600	0
Sun Dial	Reflecter	Slow Motion	5.267	0
Medicine	Shot Forth Self Living	Defective	4.167	0
Mazzy Star	So Tonight That I Might See	Into Dust	5.600	0
