Artist	Album	Song	Duration	Explicit
Opeth	Morningrise	To Bid You Farewell	10.900	0
Gojira	The Way of All Flesh	Toxic Garbage Island	4.100	0
Insomnium	Above the Weeping World	Mortal Share	3.983	0
Dark Tranquillity	Projector	UnDo Control	5.183	0
At the Gates	Terminal Spirit Disease	The Swarm	3.467	1
Amon Amarth	Thor Arise	Sabbath Bloody Sabbath	4.367	0
My Dying Bride	As the Flower Withers	Sear Me	9.100	0
Paradise Lost	Gothic	Eternal	3.900	0
Anathema	Pentecost III	We, the Gods	9.967	0
