Artist	Album	Song	Duration	Explicit
Don Caballero	What Burns Never Returns	Don Caballero 3	9.700	0
Man Man	Six Demon Bag	Feathers	2.133	1
Carissa's Wierd	Songs About Leaving	Ignorant Piece of Shit	3.233	0
Oceansize	Frames	Trail of Fire	8.100	0
Queens of the Stone Age	Songs for the Deaf	No One Knows	4.633	0
Sigur Rós	Hvarf / Heim	Starálfur	5.467	0
Mogwai	Young Team	Like Herod	11.733	0
Mono	Hymn to the Immortal Wind	Ashes in the Snow	11.750	0
