Artist	Album	Song	Duration	Explicit
Dead Can Dance	The Serpent's Egg	The Host of Seraphim	6.300	0
Black Tape for a Blue Girl	Remnants of a Deeper Purity	Remnants of a Deeper Purity	4.600	0
Love Spirals Downwards	Idylls	Drops, Rain, and Sea	3.883	0
Dahlia's Tear	Under Seven Skies	7th Sky She Winnows the Galanthus, Synaptic State	7.183	0
Tim Hecker	Harmony in Ultraviolet	Stags, Aircraft, Kings and Secretaries	4.500	0
Leyland Kirby	Sadly, The Future Is No Longer What It Was	Memories Live Longer Than Dreams	8.600	0
Coil	Astral Disaster	The Avatars	3.033	0
Jon Hopkins	Monsters	Candles	2.467	0
Grouper	A I A: Alien Observer	Vapor Trails	9.067	0
