Artist	Album	Song	Duration	Explicit
Bass Communion	Cenotaph	Cenotaph (r)	20.767	0
Celer	Without Retrospect, the Morning	Dry and Disconsolate	10.667	0
Robert Henke	Layering Buddha	Layer 002	6.967	0
IHVHLXXII	Dtxenioutha	Abyss of Sorrow	6.517	0
Pjusk	Sval	Valldal	7.567	0
