Artist	Album	Song	Duration	Explicit
Edgar Froese	Epsilon in Malaysian Pale	Maroubra Bay	17.550	0
Black Dice	Beaches & Canyons	Seabird	6.617	0
Lightwave	Mundus Subterraneus	Cabinet de Curiosites 2	3.850	0
Steve Roach	Structures from Silence	Reflections in Suspension	16.767	0
Alio Die	Sol Niger	Nigraedo	16.317	0
