Artist	Album	Song	Duration	Explicit
The Flashbulb	Soundtrack to a Vacant Life	Warm Hands in Cold Fog	2.717	0
Venetian Snares	Detrimentalist	Gentleman	4.550	1
Moire	Shelter	Dali House	4.867	0
Russ Chimes	Midnight Club EP	Tertre Rouge	5.133	0
Porter Robinson	Worlds	Sea of Voices	4.983	0
John Talabot	ƒIN	Missing You	4.033	0
Leo Zero	Acid Life	House Train	7.900	0
Infected Mushroom	Army of Mushrooms	The Pretender	6.583	0
Feed Me	Feed Me's Big Adventure	Grand Theft Ecstasy	6.183	0
