Artist	Album	Song	Duration	Explicit
Electric Wizard	Supercoven	Supercoven	13.217	0
Sleep	Jerusalem	Jerusalem, Part 2	8.433	0
High on Fire	Snakes for the Divine	Snakes for the Divine	8.383	1
Melvins	Lysol	Hung Bunny	10.700	0
Solace	Further	Whistle Pig	4.250	1
Acid King	Zoroaster	Evil Satan	7.917	0
