Artist	Album	Song	Duration	Explicit
Annihilator	Alice in Hell	Alison Hell	5.000	0
Metal Church	Metal Church	Highway Star	4.617	0
Anthrax	Spreading the Disease	A.I.R.	5.750	0
Slayer	South of Heaven	Ghosts of War	3.883	1
Sepultura	Beneath the Remains	Stronger Than Hate	5.850	0
Slayer	Show No Mercy	Fight Till Death	3.617	1
Metallica	Kill 'Em All	Whiplash	4.150	1
Death	Human	Suicide Machine	4.367	1
Gojira	From Mars to Sirius	Flying Whales	7.733	0
Helloween	Helloween	Victim of Fate	6.583	0
