Artist	Album	Song	Duration	Explicit
Alabama Thunderpussy	Fulton Hill	Three Stars	5.417	1
Spiritual Beggars	On Fire	Street Fighting Saviours	4.367	0
Down	NOLA	Jail	5.283	0
The Sword	Gods of the Earth	Fire Lances of the Ancient Hyperzephyrians	3.467	0
High on Fire	Snakes for the Divine	Snakes for the Divine	8.383	1
Melvins	Houdini	Hag Me	7.100	0
Greenmachine	The Archives Of Rotten Blues	Anima	3.967	0
Acid Bath	When the Kite String Pops	Scream of the Butterfly	6.233	0
SubRosa	More Constant Than the Gods	The Usher	14.283	0
