Artist	Album	Song	Duration	Explicit
Novalis	Sommerabend	Wunderschätze	10.683	0
Camel	The Snow Goose	The Snow Goose	2.683	0
Biglietto per l'inferno	Biglietto per l'inferno	Una strana regina	6.183	0
Genesis	Selling England by the Pound	Firth of Fifth	9.617	0
Riverside	Second Life Syndrome	Second Life Syndrome	15.667	0
Porcupine Tree	Fear of a Blank Planet	Anesthetize	17.700	0
