Artist	Album	Song	Duration	Explicit
Odem Arcarum	Outrageous Reverie Above The Erosion Of Barren Earth	Oceans	9.883	0
Shoulder of Orion	Winterstar	Dark Miscreant	7.950	0
When Woods Make Graves	This Patch of Dirt Where Nothing Grows	My Eyes Close as the Maw Absorbed Her Madness	11.350	0
Mal Etre	Torment	Vie Impure	10.017	0
Alienation Cold	Forest of the Dead	Forest of the Dead	5.783	0
A Cloud Forest	These Mournful Days	With One Last Breath	8.467	0
