Artist	Album	Song	Duration	Explicit
Genocide Organ	Leichenlinie	Klaus Barbie	4.033	0
Institut	Live Like Traitors, Die Like Traitors	New Armour	4.750	0
Nyodene D	Edenfall	Anasazi	7.550	0
Navicon Torture Technologies	The Church Of Dead Girls	Beneath the Veil of Sanity Beats the Throbbing Process of Decay.	4.117	0
Control	Deadly Sins	Sloth	7.117	0
Sewer Election	Sex/Death	[untitled]	15.217	0
The Mausoleums	Blackened Fawns Cleanse the Earth with Fire	Livelihood	2.217	0
Locrian	Return to Annihilation	A Visitation From the Wrath of Heaven	8.400	0
