Artist	Album	Song	Duration	Explicit
Eek-a-Mouse	Wa-Do-Dem	Wa-Do-Dem	3.917	0
Automaton	Dub Terror Exhaust	The Black Meat (Deconstruction of the Bebel-Tower of Reason)	12.200	0
African Head Charge	In Pursuit Of Shashamane Land	No, Don't Follow Fashion	5.817	0
Bombay Dub Orchestra	Bombay Dub Orchestra	Compassion: The Continental Drift Mix	7.150	0
The Upsetters	Revolution Dub	Doctor on the Go	3.967	0
Big Youth	Dreadlocks Dread	Natty Dread She Want	3.300	0
Linton Kwesi Johnson	Bass Culture	Bass Culture	6.100	0
Black Uhuru	Red	Sponji Reggae	10.533	0
