Artist	Album	Song	Duration	Explicit
Drudkh	Autumn Aurora	Wind of the Night Forests	9.967	0
Agalloch	Marrow of the Spirit	Into the Painted Grey	12.417	0
Ulver	Bergtatt - Et eeventyr i 5 capitler	Capitel IV: Een Stemme locker	4.017	0
Wolves in the Throne Room	Black Cascade	Wanderer Above the Sea of Fog	10.550	0
Negură Bunget	Om	Ceasuri rele	3.117	0
Burzum	Filosofem	Jesu død	8.650	0
Darkspace	Dark Space III	Dark 3.11	11.067	0
