Artist	Album	Song	Duration	Explicit
Windir	Arntor	Arntor, ein Windir	6.933	0
Enslaved	Frost	Frost	2.867	0
Nachtmystium	The World We Left Behind	Voyager	7.333	0
Melechesh	Emissaries	Ladders to Sumeria	4.017	0
Satyricon	Dark Medieval Times	Into the Mighty Forest	6.300	0
Darkthrone	Under a Funeral Moon	Unholy Black Metal	3.483	0
Immortal	Sons of Northern Darkness	Antarctica	7.200	0
Katatonia	Dance of December Souls	Without God	6.850	0
Dragged Into Sunlight	Hatred for Mankind	Lashed to the Grinder and Stoned to Death	11.317	0
