Artist	Album	Song	Duration	Explicit
First Band from Outer Space	We're Only in It for the Spacerock	Sometimes Going Too Far Is the Only Way to Go	7.167	0
Phideaux	Doomsday Afternoon	Micro Softdeathstar	11.250	0
Island	Pictures	Introduction	1.433	0
Spirogyra	Bells, Boots and Shambles	The Sergeant Says	3.717	0
Pugh Rogefeldt	Ja, dä ä dä!	Här kommer natten	3.600	0
Dreamworld	On Flight To The Light	Summerdays	4.667	0
Exemption	Public Cemetery Party	Birds	6.183	0
Daevid Allen	N'existe pas!	333	4.167	0
Code III	Planet of Man	Formations / The Genesis	17.783	0
