Artist	Album	Song	Duration	Explicit
Eric Dolphy	Out to Lunch!	Straight Up and Down	8.350	0
Archie Shepp	Four for Trane	Cousin Mary	7.233	0
Bobby Hutcherson	Dialogue	Ghetto Lights	6.267	0
Joe Henderson	Inner Urge	Isotope	9.250	0
The Lounge Lizards	The Lounge Lizards	Incident on South Street	3.417	0
Robert Wyatt	The End Of An Ear	To Caravan and Brother Jim	5.333	0
Alice Coltrane	Universal Consciousness	Universal Consciousness	5.100	0
Sun Ra	Strange Strings	Strings Strange	12.783	0
