Artist	Album	Song	Duration	Explicit
Tangerine Dream	Zeit	Zeit	17.017	0
Oneohtrix Point Never	Rifts	Betrayed in the Octagon	3.533	0
Cluster	Cluster II	Live in der Fabrik	14.750	0
Popol Vuh	Hosianna Mantra	Segnung	6.117	0
Klaus Schulze	Moondawn	Floating	21.183	0
