Artist	Album	Song	Duration	Explicit
Foetus	Nail	The Throne of Agony	5.367	0
Iannis Xenakis (Γιάννης Ξενάκης)	Electronic Music	Diamorphoses	6.917	0
Terry Riley	A Rainbow in Curved Air	A Rainbow in Curved Air	18.767	0
Luciano Cilio	Dell'Universo Assente	Della conoscenza (originale versione inedita)	9.067	0
Steve Reich	Phases: A Nonesuch Retrospective	Music for 18 Musicians: Pulses	4.467	0
Philip Glass	Analog	Mad Rush for organ	16.233	0
