Artist	Album	Song	Duration	Explicit
Bernard Parmegiani	L'Œil écoute / Dedans-Dehors	Dedans-Dehors	22.267	0
Pierre-Yves Macé	Faux-Jumeaux	Faux-Jumeaux	7.517	0
Pierre Henry	Futuristie	Schisme	8.817	0
Igor Wakhevitch	Hathor	Rituel de Guerre des Esprits de la Terre	5.617	0
Karlheinz Stockhausen	Kontakte	Kontakte, Teil 1	16.333	0
