Artist	Album	Song	Duration	Explicit
Solefald	The Linear Scaffold	Jernlov	3.867	0
Blut Aus Nord	777 - Cosmosophy	Epitome XIV	8.917	0
Deathspell Omega	Paracletus	Abscission	6.050	0
Ved Buens Ende	Written in Waters	You, That May Wither	4.900	0
Arcturus	La Masquerade Infernale	Alone	4.700	1
Emperor	IX Equilibrium	Curse You All Men!	4.683	0
Shining	VII: Född förlorare	FFF	7.000	0
Wolves in the Throne Room	Two Hunters	Vastness and Sorrow	12.200	0
