Artist	Album	Song	Duration	Explicit
L.R.S.	Down To The Core	Never Surrender	4.700	0
L. Voag	The Way Out	Kitchen	2.367	0
Evil Mothers	Pitchforks and Perverts	Sick Culture	6.617	0
Cap'n Jazz	Analphabetapolothology	Little League	3.950	0
Nick Cave & The Bad Seeds	Dig!!! Lazarus, Dig!!!	More News From Nowhere	7.967	0
Ray LaMontagne	Supernova	Supernova	3.917	0
Man's Gin	Smiling Dogs	Stone on My Head	3.317	1
Long Fin Killie	Houdini	How I Blew It With Houdini	8.850	0
King Black Acid	Womb Star Session	Aloha (live)	18.750	0
