Artist	Album	Song	Duration	Explicit
Simon Finn	Pass the Distance	Hiawatha	4.967	0
Pearls Before Swine	Balaklava	Translucent Carriages	4.000	0
Rodriguez	Cold Fact	Crucify Your Mind	2.533	0
Jacco Gardner	Cabinet Of Curiosities	Clear the Air	3.650	0
The Holy Modal Rounders	Too Much Fun!	Euphoria	2.883	0
Cian Nugent	Doubles	Sixes & Sevens	24.333	0
Mother Gong	Fairy Tales	Wassilissa: The Forbidden Room	2.633	0
Sir Richard Bishop	While My Guitar Violently Bleeds	Smashana	11.100	0
