Artist	Album	Song	Duration	Explicit
Xhol Caravan	Electrip	All Green	7.617	0
The Cosmic Jokers	Sci Fi Party	The Cosmic Couriers Meet South Philly Willy	5.433	0
Amon Düül	Psychedelic Underground	Ein wunderhübsches Mädchen träumt von Sandosa	17.050	0
The Cosmic Jokers	Planeten Sit-In	Der Narr im All	1.283	0
A.R. & Machines	Die Grüne Reise (The Green Journey)	Globus (Globe)	2.950	0
Ozric Tentacles	Strangeitude	Sploosh!	6.467	0
Farflung	The Belief Module	The Day of St. Anthony's Fire	12.250	0
