Artist	Album	Song	Duration	Explicit
Gong	You	A P.H.P.'s Advice	1.633	0
Khan	Space Shanty	Space Shanty	9.017	0
Quest for Fire	Lights from Paradise	The Greatest Hits by God	7.717	0
Procol Harum	A Salty Dog	A Salty Dog	4.650	0
The Legendary Pink Dots	The Maria Dimension	The Grain Kings	8.283	0
Richard Youngs	Amaranthine	Warriors	6.167	0
Ash Ra Tempel	Starring Rosi	Schizo	2.850	0
Can	Unlimited Edition	The Empress and the Ukraine King	4.683	0
Ibliss	Supernova	Drops	14.683	0
