Artist	Album	Song	Duration	Explicit
Christian Fitness	I Am Scared of Everything That Isn't Me	Aghast, Anew, Anon	3.283	0
Silver Jews	Starlite Walker	New Orleans	4.283	0
Courtney Barnett	The Double EP: A Sea of Split Peas	Avant Gardener	5.200	0
Matt Pond	Winter Songs	In the Aeroplane Over the Sea	3.967	0
Built to Spill	Perfect from Now On	Randy Described Eternity	6.083	0
Blonde Redhead	Misery Is a Butterfly	Elephant Woman	4.817	0
Neutral Milk Hotel	On Avery Island	Pree-Sisters Swallowing a Donkey’s Eye	13.817	0
Brand New	Daisy	Gasoline	3.533	0
Interpol	El Pintor	My Desire	5.000	0
