Artist	Album	Song	Duration	Explicit
Phoenix	Entertainment (Dinosaur Jr. Remix)	Entertainment (Dinosaur Jr. remix)	6.483	0
Roy Montgomery	Temple IV	Departing the Body	5.050	0
Metamorfrozen	Antarctica	Polar Plateau	10.700	0
Grasslung	Sincere Void	Scarred Hands We Drift	6.417	0
Loren Dent	Anthropology Vol. 1	Winter During Wartime	8.500	0
Liquid Mind	Relax: A Liquid Mind Experience	Touching Calm	7.750	0
Jääportit	Uumenissa	Unisena	8.467	0
