Artist	Album	Song	Duration	Explicit
The Notorious B.I.G.	Ready to Die	Everyday Struggle	5.317	1
The Roots	Rising Down	The Pow Wow	1.267	1
Gang Starr	Moment of Truth	Work	2.950	1
Tiro de Gracia	Ser Humano!!	Chupacabras	3.833	0
Floating Points	King Bromeliad / Montparnasse	Montparnasse	11.167	0
Motor City Drum Ensemble	Raw Cuts Vol. 1	Raw Cuts #3	6.967	0
Metronomy	Heartbreaker	Heartbreaker (Diskjokke remix)	7.917	0
Fingers Inc.	Another Side	Never No More Lonely	5.500	0
Route 8	Dry Thoughts EP (2nd Edition)	I Can't	8.050	0
