Artist	Album	Song	Duration	Explicit
Milhaven	Automata	Zombi	8.117	0
Buckethead	Shadows Between the Sky	Sled Ride	3.083	0
Red Sparowes	Every Red Heart Shines Toward the Red Sun	We stood transfixed in blank devotion as our leader spoke to us, looking down on our mute faces with a great, raging, and unseeing eye.	8.900	0
3epkano	At Land	They Are Flying	3.650	0
Aurore Rien	Telesthesia	Hearts Murmur Under Halogen Lights	9.500	0
Sun Devoured Earth	End of Hope	Grey Summer	3.883	0
Have a Nice Life	Deathconsciousness	A Quick One Before the Eternal Worm Devours Connecticut	7.867	0
Godspeed You! Black Emperor	Slow Riot for New Zerø Kanada	Moya	10.850	0
