Artist	Album	Song	Duration	Explicit
Feed Me	To the Stars	Pink Lady	5.033	0
El-B	Ghost Rider EP	Ghost Rider	5.200	0
Kode9	Memories of the Future	Backward	4.717	0
Hatcha	Dub Express	The March	4.283	0
Kill the Noise	Kill It 4 The Kids	She Likes to Party	4.783	1
LV	Sebenza	Nothing Like Us	4.050	0
Ikonika	Edits EP	Video Delays	3.600	0
James Blake	CMYK	I'll Stay	3.817	0
Burial	Untrue	Ghost Hardware	4.900	0
Clubroot	III - MMXII	Faith in Her	4.600	0
Kryptic Minds	One of Us	Generation Dub	6.517	0
